Percentiles,test,t
0.9862725159790819,A 5G,2935100
0.9863451481696688,A 5G,2935200
0.9863633062173155,A 5G,2935400
0.9863814642649622,A 5G,2935500
0.9863996223126089,A 5G,2935600
0.9864359384079023,A 5G,2935700
0.986454096455549,A 5G,2935800
0.9864722545031959,A 5G,2935900
0.9864904125508426,A 5G,2936000
0.9865448866937827,A 5G,2936100
0.9865630447414294,A 5G,2936200
0.9865812027890761,A 5G,2936500
0.9866175188843695,A 5G,2936600
0.986653834979663,A 5G,2936700
0.9866901510749564,A 5G,2936800
0.9867083091226031,A 5G,2936900
0.9867446252178965,A 5G,2937100
0.9867627832655433,A 5G,2937200
0.9867990993608368,A 5G,2937300
0.9868354154561302,A 5G,2937400
0.9868535735037769,A 5G,2937500
0.9868717315514236,A 5G,2937800
0.9869625217896572,A 5G,2937900
0.9870169959325973,A 5G,2938200
0.987035153980244,A 5G,2938500
0.9870714700755375,A 5G,2938600
0.9870896281231842,A 5G,2938800
0.9871259442184777,A 5G,2938900
0.9871441022661244,A 5G,2939000
0.9872167344567112,A 5G,2939100
0.9872530505520046,A 5G,2939200
0.9872712085996513,A 5G,2939300
0.9873256827425915,A 5G,2939400
0.9873438407902382,A 5G,2939700
0.9873801568855317,A 5G,2939800
0.9874346310284718,A 5G,2940000
0.9874709471237653,A 5G,2940100
0.987489105171412,A 5G,2940400
0.9875254212667054,A 5G,2940500
0.987616211504939,A 5G,2940600
0.9877070017431726,A 5G,2940700
0.9877251597908193,A 5G,2940800
0.987743317838466,A 5G,2941000
0.9877796339337594,A 5G,2941100
0.9877977919814062,A 5G,2941200
0.9878159500290529,A 5G,2941300
0.9878341080766996,A 5G,2941400
0.9878522661243463,A 5G,2941500
0.9879248983149331,A 5G,2941600
0.9879612144102267,A 5G,2941700
0.9880156885531668,A 5G,2942000
0.9880338466008135,A 5G,2942100
0.9880701626961069,A 5G,2942200
0.9880883207437536,A 5G,2942300
0.9881064787914003,A 5G,2942400
0.9881427948866938,A 5G,2942500
0.9881609529343405,A 5G,2942600
0.9882154270772806,A 5G,2942800
0.9882335851249273,A 5G,2942900
0.9882517431725741,A 5G,2943000
0.9882699012202208,A 5G,2943100
0.9882880592678676,A 5G,2943300
0.9883062173155143,A 5G,2943400
0.988324375363161,A 5G,2943500
0.9883970075537478,A 5G,2943800
0.9884333236490412,A 5G,2943900
0.988451481696688,A 5G,2944000
0.9884696397443347,A 5G,2944200
0.9885059558396281,A 5G,2944400
0.9885604299825683,A 5G,2944500
0.988578588030215,A 5G,2944800
0.9885967460778617,A 5G,2944900
0.9886330621731552,A 5G,2945000
0.9886693782684486,A 5G,2945200
0.9886875363160953,A 5G,2945300
0.9887238524113887,A 5G,2945400
0.9887420104590354,A 5G,2945500
0.9887964846019756,A 5G,2945700
0.988832800697269,A 5G,2945900
0.9888509587449158,A 5G,2946000
0.9888872748402092,A 5G,2946100
0.9889054328878559,A 5G,2946200
0.9889235909355026,A 5G,2946400
0.9889417489831493,A 5G,2946500
0.9889962231260895,A 5G,2946600
0.9890143811737362,A 5G,2947100
0.9890506972690296,A 5G,2947200
0.989087013364323,A 5G,2947300
0.9891051714119697,A 5G,2947400
0.9891233294596165,A 5G,2947500
0.9891414875072633,A 5G,2947600
0.98915964555491,A 5G,2947700
0.9891778036025567,A 5G,2947900
0.9892141196978501,A 5G,2948100
0.9892322777454968,A 5G,2948300
0.9892504357931435,A 5G,2948500
0.989286751888437,A 5G,2948600
0.9893049099360837,A 5G,2948700
0.9893412260313771,A 5G,2948800
0.9893593840790238,A 5G,2948900
0.9893775421266705,A 5G,2949200
0.9893957001743172,A 5G,2949300
0.9894501743172575,A 5G,2949400
0.9894683323649042,A 5G,2949600
0.9894864904125509,A 5G,2949700
0.9895046484601976,A 5G,2949800
0.989540964555491,A 5G,2949900
0.9895772806507844,A 5G,2950000
0.9895954386984311,A 5G,2950100
0.9896135967460779,A 5G,2950200
0.9896499128413713,A 5G,2950400
0.989668070889018,A 5G,2950500
0.9896862289366647,A 5G,2950800
0.9897043869843114,A 5G,2950900
0.9897225450319581,A 5G,2951100
0.9897407030796049,A 5G,2951200
0.9897588611272516,A 5G,2951400
0.9897770191748984,A 5G,2951500
0.9898133352701918,A 5G,2951700
0.9898496513654852,A 5G,2951800
0.9898859674607786,A 5G,2951900
0.989922283556072,A 5G,2952000
0.9899404416037187,A 5G,2952100
0.9899767576990122,A 5G,2952300
0.9899949157466589,A 5G,2952400
0.9900130737943056,A 5G,2952500
0.9900312318419524,A 5G,2952700
0.9900675479372458,A 5G,2952900
0.9900857059848925,A 5G,2953000
0.9901038640325392,A 5G,2953200
0.9901764962231261,A 5G,2953400
0.9902128123184195,A 5G,2953500
0.9902309703660662,A 5G,2953600
0.9902491284137129,A 5G,2953700
0.9902854445090064,A 5G,2953800
0.9903036025566531,A 5G,2954300
0.9903217606042998,A 5G,2954600
0.9903580766995933,A 5G,2955000
0.99037623474724,A 5G,2955100
0.9904125508425334,A 5G,2955200
0.9904307088901801,A 5G,2955300
0.9904488669378269,A 5G,2955500
0.9904670249854736,A 5G,2955600
0.9904851830331203,A 5G,2956000
0.990503341080767,A 5G,2956600
0.9905214991284137,A 5G,2956700
0.9905396571760604,A 5G,2956800
0.9905759732713538,A 5G,2956900
0.9905941313190005,A 5G,2957100
0.9906122893666472,A 5G,2957600
0.9906304474142941,A 5G,2957700
0.9906486054619408,A 5G,2958400
0.9906667635095875,A 5G,2958500
0.9906849215572342,A 5G,2958700
0.9907212376525276,A 5G,2958900
0.9907393957001743,A 5G,2959300
0.990757553747821,A 5G,2959400
0.9907938698431145,A 5G,2959500
0.9908301859384079,A 5G,2960600
0.9908665020337013,A 5G,2960800
0.990884660081348,A 5G,2960900
0.9909209761766414,A 5G,2961200
0.990957292271935,A 5G,2962000
0.9909754503195817,A 5G,2962700
0.9909936083672284,A 5G,2963100
0.9910117664148751,A 5G,2963500
0.9910299244625218,A 5G,2966700
0.9910480825101685,A 5G,2966900
0.9910662405578152,A 5G,2967200
0.9910843986054619,A 5G,2968200
0.9911025566531086,A 5G,2971900
0.9911207147007554,A 5G,2972100
0.9911388727484021,A 5G,2977300
0.9911570307960488,A 5G,2978700
0.9911751888436955,A 5G,2979300
0.9911933468913422,A 5G,2981100
0.9912296629866357,A 5G,2981400
0.9912478210342824,A 5G,2981700
0.9912659790819291,A 5G,2984000
0.9912841371295759,A 5G,2984600
0.9913022951772226,A 5G,2988600
0.9913204532248693,A 5G,2988800
0.991338611272516,A 5G,2990400
0.9913567693201627,A 5G,2990700
0.9913749273678094,A 5G,2992300
0.9913930854154561,A 5G,2994200
0.9914112434631028,A 5G,2994600
0.9914294015107495,A 5G,2996000
0.9914475595583963,A 5G,2997400
0.991465717606043,A 5G,2997600
0.9914838756536897,A 5G,3001400
0.9915020337013364,A 5G,3001900
0.9915201917489832,A 5G,3002100
0.9915383497966299,A 5G,3004000
0.9915565078442766,A 5G,3005000
0.9915746658919233,A 5G,3006500
0.99159282393957,A 5G,3007800
0.9916109819872168,A 5G,3008200
0.9916291400348635,A 5G,3010200
0.9916472980825102,A 5G,3018500
0.9916654561301569,A 5G,3020400
0.9916836141778036,A 5G,3021100
0.9917017722254503,A 5G,3023500
0.991719930273097,A 5G,3023600
0.9917380883207437,A 5G,3024600
0.9917562463683904,A 5G,3025500
0.9917744044160371,A 5G,3025700
0.9917925624636839,A 5G,3026000
0.9918107205113306,A 5G,3026400
0.9918288785589774,A 5G,3028100
0.9918470366066241,A 5G,3028300
0.9918651946542708,A 5G,3031200
0.9918833527019175,A 5G,3032000
0.9919015107495642,A 5G,3035500
0.9919196687972109,A 5G,3035900
0.9919378268448577,A 5G,3037200
0.9919559848925044,A 5G,3037700
0.9919741429401511,A 5G,3038000
0.9919923009877978,A 5G,3043700
0.9920104590354445,A 5G,3045600
0.9920286170830912,A 5G,3046000
0.9920467751307379,A 5G,3046500
0.9920649331783846,A 5G,3048200
0.9920830912260313,A 5G,3048700
0.992101249273678,A 5G,3048900
0.9921194073213249,A 5G,3049400
0.9921375653689716,A 5G,3050600
0.9921557234166183,A 5G,3052300
0.992173881464265,A 5G,3052400
0.9921920395119117,A 5G,3055200
0.9922101975595584,A 5G,3057100
0.9922283556072051,A 5G,3059800
0.9922465136548518,A 5G,3060200
0.9922646717024985,A 5G,3060400
0.9922828297501453,A 5G,3061700
0.992300987797792,A 5G,3062800
0.9923191458454387,A 5G,3064400
0.9923373038930854,A 5G,3064900
0.9923554619407321,A 5G,3065200
0.9923736199883788,A 5G,3065400
0.9923917780360255,A 5G,3065500
0.9924099360836722,A 5G,3065700
0.992428094131319,A 5G,3066200
0.9924462521789658,A 5G,3067700
0.9924644102266125,A 5G,3070500
0.9924825682742592,A 5G,3071100
0.9925007263219059,A 5G,3071600
0.9925188843695526,A 5G,3072100
0.9925370424171993,A 5G,3072700
0.992555200464846,A 5G,3073500
0.9925733585124927,A 5G,3082000
0.9925915165601394,A 5G,3084100
0.9926096746077862,A 5G,3085100
0.9926278326554329,A 5G,3086000
0.9926459907030796,A 5G,3088200
0.9926641487507263,A 5G,3088400
0.992682306798373,A 5G,3089800
0.9927004648460197,A 5G,3094200
0.9927186228936665,A 5G,3095800
0.9927367809413132,A 5G,3096600
0.99275493898896,A 5G,3097600
0.9927730970366067,A 5G,3097800
0.9927912550842534,A 5G,3097900
0.9928094131319001,A 5G,3099400
0.9928275711795468,A 5G,3101700
0.9928457292271935,A 5G,3103100
0.9928638872748402,A 5G,3104100
0.9928820453224869,A 5G,3105000
0.9929002033701336,A 5G,3106400
0.9929183614177803,A 5G,3108600
0.992936519465427,A 5G,3108800
0.9929546775130738,A 5G,3108900
0.9929728355607205,A 5G,3113300
0.9929909936083672,A 5G,3114100
0.993009151656014,A 5G,3115600
0.9930454677513074,A 5G,3122800
0.9930636257989541,A 5G,3124200
0.9930817838466008,A 5G,3124400
0.9930999418942476,A 5G,3125600
0.9931180999418943,A 5G,3127100
0.993136257989541,A 5G,3127200
0.9931544160371877,A 5G,3128800
0.9931725740848344,A 5G,3130700
0.9931907321324811,A 5G,3133800
0.9932088901801278,A 5G,3135500
0.9932270482277745,A 5G,3138200
0.9932452062754212,A 5G,3138700
0.9932633643230679,A 5G,3139700
0.9932815223707147,A 5G,3141100
0.9932996804183614,A 5G,3142000
0.9933178384660082,A 5G,3143800
0.9933359965136549,A 5G,3143900
0.9933541545613016,A 5G,3144000
0.9933723126089483,A 5G,3144600
0.9934086287042417,A 5G,3145500
0.9934267867518884,A 5G,3145700
0.9934449447995352,A 5G,3145800
0.9934631028471819,A 5G,3145900
0.9934812608948286,A 5G,3146800
0.9934994189424753,A 5G,3147100
0.993517576990122,A 5G,3147200
0.9935357350377687,A 5G,3147700
0.9935538930854154,A 5G,3148100
0.9935902091807088,A 5G,3148400
0.9936083672283557,A 5G,3149200
0.9936265252760024,A 5G,3149300
0.9936446833236491,A 5G,3149500
0.9936628413712958,A 5G,3150200
0.9936809994189425,A 5G,3150500
0.9936991574665892,A 5G,3151000
0.9937173155142359,A 5G,3151100
0.9937354735618826,A 5G,3151900
0.9937536316095293,A 5G,3152300
0.993771789657176,A 5G,3152700
0.9937899477048228,A 5G,3152900
0.9938081057524695,A 5G,3153100
0.9938444218477629,A 5G,3153300
0.9938625798954096,A 5G,3153400
0.9938807379430563,A 5G,3153500
0.9939170540383498,A 5G,3153700
0.99397152818129,A 5G,3153800
0.9940260023242301,A 5G,3154100
0.9940441603718768,A 5G,3154200
0.9940623184195235,A 5G,3154300
0.9940804764671702,A 5G,3154500
0.9941167925624637,A 5G,3154800
0.9941349506101104,A 5G,3154900
0.9941894247530505,A 5G,3155000
0.9942075828006973,A 5G,3155200
0.9942438988959907,A 5G,3155400
0.9942620569436375,A 5G,3155500
0.9942802149912842,A 5G,3155600
0.9942983730389309,A 5G,3155700
0.9943346891342243,A 5G,3155800
0.9943710052295177,A 5G,3156000
0.9943891632771644,A 5G,3156100
0.9944073213248111,A 5G,3156200
0.9944254793724578,A 5G,3156600
0.9944436374201046,A 5G,3157100
0.994479953515398,A 5G,3157200
0.9944981115630448,A 5G,3157400
0.9945162696106915,A 5G,3157500
0.9945344276583382,A 5G,3157700
0.9945525857059849,A 5G,3157900
0.9946070598489251,A 5G,3158000
0.9946252178965718,A 5G,3158100
0.9946433759442185,A 5G,3158300
0.9946615339918652,A 5G,3158400
0.9946796920395119,A 5G,3158700
0.9946978500871586,A 5G,3158800
0.9947160081348053,A 5G,3159000
0.9947523242300987,A 5G,3159100
0.9947704822777454,A 5G,3159300
0.9947886403253922,A 5G,3159400
0.994806798373039,A 5G,3159500
0.9948249564206857,A 5G,3159600
0.9948612725159791,A 5G,3159800
0.9948975886112725,A 5G,3160000
0.9949520627542127,A 5G,3160200
0.9949702208018594,A 5G,3160400
0.9950065368971528,A 5G,3160700
0.9950246949447995,A 5G,3160900
0.9950610110400929,A 5G,3161000
0.9950791690877396,A 5G,3161100
0.9951154851830332,A 5G,3161300
0.9951336432306799,A 5G,3161500
0.9951518012783266,A 5G,3161600
0.9952062754212667,A 5G,3161700
0.9952425915165601,A 5G,3162000
0.9952789076118536,A 5G,3162200
0.9952970656595003,A 5G,3162300
0.9953333817547937,A 5G,3162600
0.9953515398024404,A 5G,3162700
0.9953696978500871,A 5G,3162800
0.9953878558977339,A 5G,3162900
0.9954060139453806,A 5G,3163100
0.9954423300406741,A 5G,3163200
0.9954786461359675,A 5G,3163300
0.9954968041836142,A 5G,3163400
0.9955149622312609,A 5G,3163600
0.9955331202789076,A 5G,3163800
0.995569436374201,A 5G,3163900
0.9955875944218477,A 5G,3164100
0.9956057524694945,A 5G,3164200
0.9956239105171412,A 5G,3164300
0.9956420685647879,A 5G,3164400
0.9956783846600813,A 5G,3164600
0.9956965427077281,A 5G,3164700
0.9957873329459617,A 5G,3164800
0.9958236490412551,A 5G,3165200
0.9958599651365485,A 5G,3165300
0.9958962812318419,A 5G,3165400
0.9959325973271353,A 5G,3165500
0.9959689134224288,A 5G,3165600
0.996023387565369,A 5G,3165700
0.9960415456130157,A 5G,3165900
0.9960597036606624,A 5G,3166000
0.9960778617083091,A 5G,3166300
0.9961323358512493,A 5G,3166400
0.996150493898896,A 5G,3166600
0.9962231260894828,A 5G,3166700
0.9962957582800698,A 5G,3166800
0.9963139163277165,A 5G,3166900
0.9963320743753632,A 5G,3167000
0.9963502324230099,A 5G,3167100
0.9963683904706566,A 5G,3167300
0.9963865485183033,A 5G,3167400
0.99640470656595,A 5G,3167500
0.9964228646135967,A 5G,3167600
0.9964410226612435,A 5G,3167700
0.9965136548518303,A 5G,3167800
0.996531812899477,A 5G,3167900
0.9965499709471237,A 5G,3168000
0.9965862870424173,A 5G,3168400
0.996604445090064,A 5G,3168500
0.9966589192330041,A 5G,3168700
0.9967133933759442,A 5G,3168900
0.9967315514235909,A 5G,3169000
0.9967497094712376,A 5G,3169100
0.9967678675188844,A 5G,3169200
0.9968041836141778,A 5G,3169300
0.9968586577571179,A 5G,3169400
0.9968768158047647,A 5G,3169500
0.9968949738524114,A 5G,3169600
0.9969312899477049,A 5G,3169800
0.9969494479953516,A 5G,3169900
0.9969676060429983,A 5G,3170000
0.996985764090645,A 5G,3170100
0.9970220801859384,A 5G,3170200
0.9970402382335851,A 5G,3170300
0.9970583962812318,A 5G,3170400
0.9970765543288785,A 5G,3170500
0.997112870424172,A 5G,3170600
0.9971491865194654,A 5G,3170800
0.9971673445671121,A 5G,3170900
0.9972218187100523,A 5G,3171100
0.9972581348053458,A 5G,3171200
0.9972762928529925,A 5G,3171300
0.9973307669959326,A 5G,3171400
0.9974215572341661,A 5G,3171800
0.9974397152818129,A 5G,3171900
0.9974578733294596,A 5G,3172000
0.9975305055200465,A 5G,3172400
0.9975668216153399,A 5G,3172600
0.9976212957582801,A 5G,3172700
0.9976576118535735,A 5G,3172800
0.9976757699012202,A 5G,3173000
0.9976939279488669,A 5G,3173200
0.9977120859965136,A 5G,3173300
0.9977302440441603,A 5G,3173400
0.997748402091807,A 5G,3173500
0.9977847181871006,A 5G,3173600
0.997821034282394,A 5G,3173700
0.9978755084253341,A 5G,3173800
0.9978936664729808,A 5G,3173900
0.9979118245206275,A 5G,3174000
0.9979299825682743,A 5G,3174100
0.9979844567112144,A 5G,3174200
0.9980207728065078,A 5G,3174300
0.998075246949448,A 5G,3174400
0.9981115630447415,A 5G,3174600
0.9981660371876816,A 5G,3174700
0.998202353282975,A 5G,3174800
0.9982386693782684,A 5G,3174900
0.9982568274259151,A 5G,3175200
0.9982931435212086,A 5G,3175300
0.9983113015688553,A 5G,3175500
0.998329459616502,A 5G,3175700
0.9983476176641487,A 5G,3175900
0.9983839337594422,A 5G,3176000
0.9984384079023824,A 5G,3176100
0.9984565659500291,A 5G,3176200
0.9984928820453225,A 5G,3176300
0.9985291981406159,A 5G,3176600
0.9985655142359093,A 5G,3176700
0.998583672283556,A 5G,3176800
0.9986018303312028,A 5G,3176900
0.9986199883788495,A 5G,3177200
0.9986381464264962,A 5G,3177500
0.9986563044741429,A 5G,3177700
0.9986744625217897,A 5G,3178100
0.9987107786170831,A 5G,3178600
0.9987289366647298,A 5G,3179000
0.9987470947123765,A 5G,3179200
0.99878341080767,A 5G,3179300
0.9988015688553167,A 5G,3179400
0.9988197269029634,A 5G,3179600
0.9988742010459035,A 5G,3179800
0.9988923590935502,A 5G,3179900
0.9989286751888437,A 5G,3180000
0.9989468332364904,A 5G,3180100
0.9990013073794306,A 5G,3180400
0.9990194654270773,A 5G,3180500
0.999037623474724,A 5G,3181000
0.9990557815223707,A 5G,3181100
0.9990739395700174,A 5G,3181200
0.9990920976176642,A 5G,3181600
0.9991102556653109,A 5G,3182000
0.9991284137129576,A 5G,3182400
0.9991465717606043,A 5G,3182700
0.999164729808251,A 5G,3182900
0.9992010459035444,A 5G,3183100
0.9992555200464845,A 5G,3183200
0.9992736780941314,A 5G,3183800
0.9992918361417781,A 5G,3183900
0.9993099941894248,A 5G,3184300
0.9993281522370715,A 5G,3184500
0.9993463102847182,A 5G,3184700
0.9993826263800116,A 5G,3185000
0.9994007844276583,A 5G,3185100
0.999418942475305,A 5G,3185500
0.9994371005229518,A 5G,3186100
0.9994734166182452,A 5G,3186600
0.9994915746658919,A 5G,3187100
0.9995097327135386,A 5G,3187400
0.9995278907611853,A 5G,3187600
0.999546048808832,A 5G,3187900
0.9995642068564788,A 5G,3188000
0.9995823649041256,A 5G,3188100
0.9996005229517723,A 5G,3188200
0.999618680999419,A 5G,3188300
0.9996549970947124,A 5G,3188800
0.9996731551423591,A 5G,3189500
0.9996913131900058,A 5G,3190400
0.9997094712376525,A 5G,3190600
0.9997276292852992,A 5G,3190700
0.999745787332946,A 5G,3191800
0.9997639453805927,A 5G,3192100
0.9997821034282394,A 5G,3192500
0.9998002614758861,A 5G,3194100
0.9998184195235328,A 5G,3194200
0.9998365775711795,A 5G,3194400
0.9998547356188263,A 5G,3195200
0.999872893666473,A 5G,3198700
0.9998910517141197,A 5G,3198900
0.9999273678094132,A 5G,3201600
0.9999455258570599,A 5G,3203300
0.9999636839047066,A 5G,3205300
0.9999818419523533,A 5G,3207200
1,A 5G,3210000
1.5548230611356428e-5,A 7G,58900
3.1096461222712856e-5,A 7G,120800
4.6644691834069284e-5,A 7G,176000
6.219292244542571e-5,A 7G,202400
7.774115305678213e-5,A 7G,225400
9.328938366813857e-5,A 7G,271500
1.0883761427949499e-4,A 7G,305100
1.2438584489085142e-4,A 7G,352300
1.3993407550220784e-4,A 7G,396100
1.5548230611356427e-4,A 7G,424300
1.7103053672492071e-4,A 7G,428500
1.8657876733627713e-4,A 7G,487200
2.0212699794763356e-4,A 7G,521200
2.1767522855898998e-4,A 7G,577800
2.3322345917034643e-4,A 7G,611300
2.4877168978170285e-4,A 7G,642800
2.643199203930593e-4,A 7G,644200
2.798681510044157e-4,A 7G,683900
2.9541638161577214e-4,A 7G,721100
3.1096461222712853e-4,A 7G,757400
3.26512842838485e-4,A 7G,790200
3.4206107344984143e-4,A 7G,826100
3.576093040611978e-4,A 7G,857700
3.7315753467255427e-4,A 7G,859100
3.887057652839107e-4,A 7G,894300
4.042539958952671e-4,A 7G,929200
4.1980222650662356e-4,A 7G,963300
4.3535045711797995e-4,A 7G,997600
4.508986877293364e-4,A 7G,1029700
4.6644691834069285e-4,A 7G,1062400
4.8199514895204924e-4,A 7G,1077400
4.975433795634057e-4,A 7G,1103700
5.130916101747621e-4,A 7G,1137600
5.286398407861186e-4,A 7G,1173000
5.44188071397475e-4,A 7G,1207200
5.597363020088314e-4,A 7G,1240700
5.752845326201878e-4,A 7G,1274100
5.908327632315443e-4,A 7G,1291600
6.063809938429007e-4,A 7G,1307700
6.219292244542571e-4,A 7G,1308900
6.374774550656136e-4,A 7G,1309100
6.5302568567697e-4,A 7G,1311000
6.685739162883264e-4,A 7G,1311400
6.841221468996829e-4,A 7G,1312400
6.996703775110392e-4,A 7G,1312600
7.152186081223956e-4,A 7G,1313400
7.307668387337521e-4,A 7G,1313700
7.463150693451085e-4,A 7G,1314200
7.618632999564649e-4,A 7G,1314700
7.774115305678214e-4,A 7G,1320900
7.929597611791778e-4,A 7G,1321500
8.085079917905342e-4,A 7G,1323100
8.240562224018906e-4,A 7G,1324000
8.396044530132471e-4,A 7G,1324100
8.551526836246035e-4,A 7G,1324900
8.707009142359599e-4,A 7G,1325100
8.862491448473164e-4,A 7G,1326100
9.017973754586728e-4,A 7G,1326900
9.173456060700292e-4,A 7G,1328000
9.328938366813857e-4,A 7G,1328200
9.484420672927421e-4,A 7G,1329900
9.79538528515455e-4,A 7G,1330200
9.950867591268114e-4,A 7G,1330400
0.0010106349897381678,A 7G,1330700
0.0010261832203495242,A 7G,1331500
0.0010417314509608806,A 7G,1331600
0.0010572796815722372,A 7G,1331800
0.0010728279121835936,A 7G,1332500
0.00108837614279495,A 7G,1332600
0.0011194726040176628,A 7G,1332800
0.0011350208346290191,A 7G,1332900
0.0011505690652403755,A 7G,1333000
0.0011661172958517322,A 7G,1333100
0.001197213757074445,A 7G,1333300
0.0012127619876858013,A 7G,1333400
0.0012283102182971577,A 7G,1333500
0.0012749549101312271,A 7G,1333800
0.0012905031407425835,A 7G,1334000
0.00130605137135394,A 7G,1334100
0.0013215996019652963,A 7G,1334200
0.001352696063188009,A 7G,1334300
0.0013993407550220785,A 7G,1334400
0.0014148889856334349,A 7G,1334500
0.0014459854468561477,A 7G,1334700
0.0014615336774675043,A 7G,1334800
0.0014770819080788607,A 7G,1334900
0.0015081783693015735,A 7G,1335000
0.0015237265999129299,A 7G,1335100
0.0015392748305242863,A 7G,1335300
0.0015703712917469993,A 7G,1335600
0.001601467752969712,A 7G,1335700
0.0016947571366378506,A 7G,1335800
0.001710305367249207,A 7G,1335900
0.0017724982896946328,A 7G,1336000
0.001819142981528702,A 7G,1336100
0.0018346912121400584,A 7G,1336200
0.0019124323651968406,A 7G,1336300
0.001927980595808197,A 7G,1336400
0.001974625287642266,A 7G,1336500
0.002067914671310405,A 7G,1336600
0.0020990111325331177,A 7G,1336700
0.002145655824367187,A 7G,1336800
0.0022389452080353255,A 7G,1336900
0.0023322345917034643,A 7G,1337000
0.00239442751414889,A 7G,1337100
0.002472168667205672,A 7G,1337200
0.0025343615896510976,A 7G,1337300
0.002581006281485167,A 7G,1337400
0.002689843895764662,A 7G,1337500
0.002767585048821444,A 7G,1337600
0.0028453262018782264,A 7G,1337700
0.0028608744324895826,A 7G,1337800
0.0029697120467690775,A 7G,1337900
0.0031096461222712857,A 7G,1338000
0.003234031967162137,A 7G,1338100
0.0033273213508302757,A 7G,1338200
0.0034050625038870574,A 7G,1338300
0.0034983518875551962,A 7G,1338400
0.003638285963057404,A 7G,1338500
0.0037626718079482556,A 7G,1338600
0.0038404129610050378,A 7G,1338700
0.003933702344673176,A 7G,1338800
0.004151377573232166,A 7G,1338900
0.004229118726288949,A 7G,1339000
0.004291311648734374,A 7G,1339100
0.004431245724236582,A 7G,1339200
0.004540083338516077,A 7G,1339300
0.004648920952795572,A 7G,1339400
0.004680017414018285,A 7G,1339500
0.004819951489520493,A 7G,1339600
0.00500653025685677,A 7G,1339700
0.005130916101747621,A 7G,1339800
0.005239753716027116,A 7G,1339900
0.005301946638472541,A 7G,1340000
0.005379687791529324,A 7G,1340100
0.005472977175197463,A 7G,1340200
0.005581814789476958,A 7G,1340300
0.005737297095590522,A 7G,1340400
0.005923875862926799,A 7G,1340500
0.006079358169040363,A 7G,1340600
0.006281485166987997,A 7G,1340700
0.0064369674731015614,A 7G,1340800
0.006623546240437838,A 7G,1340900
0.006732383854717333,A 7G,1341000
0.006841221468996828,A 7G,1341100
0.006934510852664967,A 7G,1341200
0.007058896697555818,A 7G,1341300
0.007198830773058026,A 7G,1341400
0.007385409540394303,A 7G,1341500
0.007587536538341937,A 7G,1341600
0.00783630822812364,A 7G,1341700
0.008162821070962124,A 7G,1341800
0.008333851607687045,A 7G,1341900
0.00848933391380061,A 7G,1342000
0.008629267989302818,A 7G,1342100
0.008862491448473163,A 7G,1342200
0.009064618446420798,A 7G,1342300
0.009235648983145718,A 7G,1342400
0.00953106536476149,A 7G,1342500
0.009733192362709123,A 7G,1342600
0.009997512283102182,A 7G,1342700
0.01023073574227253,A 7G,1342800
0.010495055662665589,A 7G,1342900
0.010728279121835936,A 7G,1343000
0.010945954350394926,A 7G,1343100
0.011179177809565271,A 7G,1343200
0.011536787113626469,A 7G,1343300
0.011723365880962747,A 7G,1343400
0.012003234031967161,A 7G,1343500
0.012283102182971578,A 7G,1343600
0.01253187387275328,A 7G,1343700
0.012858386715591766,A 7G,1343800
0.013200447789041607,A 7G,1343900
0.013418123017600597,A 7G,1344000
0.013713539399216369,A 7G,1344100
0.013915666397164003,A 7G,1344200
0.014102245164500279,A 7G,1344300
0.014366565084893338,A 7G,1344400
0.014584240313452328,A 7G,1344500
0.014801915542011318,A 7G,1344600
0.015066235462404378,A 7G,1344700
0.015315007152186082,A 7G,1344800
0.015657068225635923,A 7G,1344900
0.015905839915417625,A 7G,1345000
0.01618570806642204,A 7G,1345100
0.016434479756203744,A 7G,1345200
0.016729896137819517,A 7G,1345300
0.01700976428882393,A 7G,1345400
0.017507307668387338,A 7G,1345500
0.017818272280614465,A 7G,1345600
0.01819142981528702,A 7G,1345700
0.01840910504384601,A 7G,1345800
0.01884445550096399,A 7G,1345900
0.019217613035636544,A 7G,1346000
0.019513029417252317,A 7G,1346100
0.019917283413147583,A 7G,1346200
0.020181603333540642,A 7G,1346300
0.02063250202126998,A 7G,1346400
0.021176690092667455,A 7G,1346500
0.021565395857951364,A 7G,1346600
0.02210958392934884,A 7G,1346700
0.022560482617078177,A 7G,1346800
0.022964736612973442,A 7G,1346900
0.023431183531314136,A 7G,1347000
0.02392872691087754,A 7G,1347100
0.02442627029044095,A 7G,1347200
0.02493936190061571,A 7G,1347300
0.0254058088189564,A 7G,1347400
0.025825611045463027,A 7G,1347500
0.02624541327196965,A 7G,1347600
0.026867342496423908,A 7G,1347700
0.027442627029044094,A 7G,1347800
0.027784688102493935,A 7G,1347900
0.028437713788170907,A 7G,1348000
0.028981901859568383,A 7G,1348100
0.029448348777909073,A 7G,1348200
0.02994589215747248,A 7G,1348300
0.03033459792275639,A 7G,1348400
0.03111200945332421,A 7G,1348500
0.03146961875738541,A 7G,1348600
0.03187387275328068,A 7G,1348700
0.03243360905528951,A 7G,1348800
0.0330088935879097,A 7G,1348900
0.03364637104297531,A 7G,1349000
0.03414391442253872,A 7G,1349100
0.03473474718577026,A 7G,1349200
0.03521674233472231,A 7G,1349300
0.03569873748367436,A 7G,1349400
0.0362895702469059,A 7G,1349500
0.036756017165246596,A 7G,1349600
0.03725356054481,A 7G,1349700
0.037875489769264255,A 7G,1349800
